1 -2.1790527018012 -1.57066666666667 2.57066666666667 0.44
1 -0.845719368467867 -0.237333333333333 2.57066666666667 0.44
0 -0.512386035134534 0.096 2.57066666666667 0.44
0 -0.512386035134534 0.096 2.57066666666667 0.44
1 -1.01238603513453 -0.404 2.57066666666667 0.44
0 -0.512386035134534 0.096 2.57066666666667 0.44
1 -1.6790527018012 -1.07066666666667 2.57066666666667 0.44
1 0.320947298198799 0.929333333333334 2.57066666666667 0.44
0 -1.51238603513453 -0.904 2.57066666666667 0.44
0 -0.845719368467867 -0.237333333333333 2.57066666666667 0.44
0 -0.512386035134534 0.096 2.57066666666667 0.44
0 -1.6790527018012 -1.07066666666667 2.57066666666667 0.44
0 0.420947298198799 1.02933333333333 2.57066666666667 0.44
0 0.654280631532133 1.26266666666667 2.57066666666667 0.44
1 -0.0123860351345342 0.596 2.57066666666667 0.44
1 -0.512386035134534 0.096 2.57066666666667 0.44
0 -1.1790527018012 -0.570666666666666 2.57066666666667 0.44
1 0.654280631532133 1.26266666666667 2.57066666666667 0.44
1 -0.0123860351345342 0.596 2.57066666666667 0.44
0 -0.679052701801201 -0.0706666666666664 2.57066666666667 0.44
1 1.15428063153213 1.76266666666667 2.57066666666667 0.44
0 -1.84571936846787 -1.23733333333333 2.57066666666667 0.44
0 -0.845719368467867 -0.237333333333333 2.57066666666667 0.44
0 -0.679052701801201 -0.0706666666666664 2.57066666666667 0.44
1 -0.845719368467867 -0.237333333333333 2.57066666666667 0.44
